path,source,true_label,assign_class,maha_min,pca_residual,knn_mean
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp4_Image013.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,158.539,6.427905,26.53161464691162
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp4_Image014.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,157.39618,6.414548,26.469747924804686
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp4_Image015.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,114.44151,7.8012414,23.653587913513185
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp5_Image001.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,173.73305,5.6002703,25.4558793258667
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp5_Image002.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,174.06659,5.532317,25.444940280914306
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp5_Image003.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,173.16876,5.5499396,25.30570062637329
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp5_Image004.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,175.4584,5.3975267,25.37612035751343
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp5_Image005.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,178.91808,5.460192,25.51231372833252
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp5_Image006.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,178.3839,5.656962,26.026730728149413
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp5_Image007.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,177.26057,5.640153,25.792068824768066
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp5_Image008.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,183.75491,5.565946,26.00255403518677
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp5_Image009.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,178.43759,5.612088,25.80795566558838
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp5_Image010.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,179.63339,5.639836,26.090053176879884
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp5_Image011.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,173.16841,5.5779104,25.69713972091675
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp5_Image012.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,196.42119,4.8203616,27.507290496826172
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp5_Image013.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,176.6566,5.4094396,25.976901779174806
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp5_Image014.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,177.50224,5.487929,25.876800212860108
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp5_Image015.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,174.17136,5.622073,25.732692127227782
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp5_Image016.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,184.99179,5.5577374,26.272919692993163
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp5_Image017.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,181.94165,5.4869995,26.09501953125
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp5_Image018.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,169.99254,5.490885,25.172322368621828
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp6_Image001.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,184.05655,6.3118453,27.048947525024413
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp6_Image002.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,184.83559,6.207703,27.09252727508545
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp6_Image003.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,183.53734,6.3461084,27.09792282104492
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp6_Image004.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,179.04259,6.321066,27.12624834060669
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp6_Image005.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,199.6063,5.391287,28.824605407714845
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp6_Image006.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,181.65802,6.380839,27.39613842010498
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp6_Image007.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,169.5299,6.858959,26.983964195251463
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp6_Image008.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,161.8965,7.269617,26.27773197174072
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp6_Image009.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,162.47873,7.2243237,26.196795196533202
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp6_Image010.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,192.62895,6.772847,28.177011127471925
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp6_Image011.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,177.58563,6.473973,26.46938762664795
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp6_Image012.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,182.21886,6.0213113,27.822735290527344
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp6_Image013.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,175.7931,6.194609,26.910551776885985
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp7_Image001.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,180.58371,8.50918,29.91991165161133
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp7_Image001_1.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,173.53874,8.512702,30.990890731811522
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp7_Image002.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,179.23094,7.9874444,28.213519592285156
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp7_Image003.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,175.86731,7.6940947,27.764472885131838
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp7_Image004.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,175.03564,7.864502,28.35925926208496
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp7_Image005.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,170.43767,8.429288,29.9577144241333
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp7_Image006.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,172.29153,7.2030134,28.713062992095946
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp7_Image007.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,176.15822,9.049696,31.013688926696776
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp7_Image008.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,175.59193,9.146546,31.40858573913574
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp7_Image009.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,159.16507,7.8835325,28.103083534240724
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp7_Image010.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,174.39052,8.210081,28.51487590789795
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp7_Image011.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,176.9203,8.502351,29.065791778564453
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp7_Image012.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,154.44676,7.304386,28.740761337280272
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp8_Image001.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,153.89516,6.64851,26.507013473510742
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp8_Image002.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,155.91791,6.6729445,26.50531795501709
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp8_Image003.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,157.04195,6.703473,26.59140037536621
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp8_Image004.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,165.60269,7.2956443,27.155220489501954
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp8_Image005.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,150.57634,6.827395,27.327123718261717
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp8_Image006.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,168.4494,7.1142783,27.58766342163086
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp8_Image007.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,142.30022,6.622279,26.4602067565918
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp8_Image008.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,142.43678,6.8065305,26.54258731842041
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp8_Image009.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,170.09064,7.0156455,27.617382469177247
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp8_Image010.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,160.83687,6.094138,26.19330291748047
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp8_Image011.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,153.96118,6.4508796,26.224150238037108
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp8_Image012.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,154.12082,6.9939203,26.75579818725586
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp9_Image001.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,176.8552,6.164175,27.47042947769165
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp9_Image002.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,175.5451,6.1981287,27.306493968963622
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp9_Image003.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,175.54147,6.284477,27.251508541107178
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp9_Image004.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,169.3022,6.289084,25.83555402755737
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp9_Image005.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,176.53793,6.375352,27.5506268119812
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp9_Image006.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,163.78389,5.3166227,25.38101833343506
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp9_Image007.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,151.27542,6.3055425,25.712773094177248
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp9_Image008.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,171.06915,5.0487576,25.992178897857666
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp9_Image009.tif,OOD,OOD_shallow_marine_Nemipterus sp,Psenopsis sp,165.36066,6.2550664,28.05850965499878
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp9_Image010.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,159.03241,6.285348,25.75463130950928
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp9_Image011.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,164.4477,5.625485,25.465553855895998
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp9_Image012.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,144.02345,5.8925734,25.205749912261965
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Oreochromis sp/L_sp1_Image001.tif,OOD,OOD_shallow_marine_Oreochromis sp,Neomerinthe erostris,125.81662,5.6062026,17.932428150177003
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Oreochromis sp/L_sp1_Image002.tif,OOD,OOD_shallow_marine_Oreochromis sp,Neomerinthe erostris,135.64304,5.844389,18.019845523834228
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Oreochromis sp/L_sp1_Image003.tif,OOD,OOD_shallow_marine_Oreochromis sp,Neomerinthe erostris,138.09726,5.4813657,16.423887367248536
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Oreochromis sp/L_sp1_Image004.tif,OOD,OOD_shallow_marine_Oreochromis sp,Neomerinthe erostris,139.71313,5.496322,16.776513500213625
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Oreochromis sp/L_sp1_Image005.tif,OOD,OOD_shallow_marine_Oreochromis sp,Neomerinthe erostris,136.16058,5.6647058,16.09679084777832
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Oreochromis sp/L_sp1_Image006.tif,OOD,OOD_shallow_marine_Oreochromis sp,Neomerinthe erostris,167.88081,6.180147,21.088798294067384
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Oreochromis sp/L_sp1_Image007.tif,OOD,OOD_shallow_marine_Oreochromis sp,Neomerinthe erostris,142.69241,5.9845185,17.952753868103027
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Oreochromis sp/L_sp1_Image008.tif,OOD,OOD_shallow_marine_Oreochromis sp,Neomerinthe erostris,138.3604,5.7962117,15.645786247253419
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Oreochromis sp/L_sp1_Image009.tif,OOD,OOD_shallow_marine_Oreochromis sp,Neomerinthe erostris,145.6075,5.80757,15.143672523498536
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Oreochromis sp/L_sp1_Image010.tif,OOD,OOD_shallow_marine_Oreochromis sp,Neomerinthe erostris,135.90482,5.43959,17.291169261932374
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Oreochromis sp/L_sp1_Image011.tif,OOD,OOD_shallow_marine_Oreochromis sp,Neomerinthe erostris,138.73297,5.0384097,12.87959623336792
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Oreochromis sp/L_sp1_Image012.tif,OOD,OOD_shallow_marine_Oreochromis sp,Neomerinthe erostris,157.2948,5.960683,14.254407081604004
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Oreochromis sp/L_sp1_Image013.tif,OOD,OOD_shallow_marine_Oreochromis sp,Neomerinthe erostris,144.70697,5.845261,18.105625915527344
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Oreochromis sp/L_sp2_Image001.tif,OOD,OOD_shallow_marine_Oreochromis sp,Neomerinthe erostris,142.31789,6.6568856,22.772328338623048
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Oreochromis sp/L_sp2_Image002.tif,OOD,OOD_shallow_marine_Oreochromis sp,Neomerinthe erostris,169.72986,7.403752,22.867713737487794
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Oreochromis sp/L_sp2_Image003.tif,OOD,OOD_shallow_marine_Oreochromis sp,Neomerinthe erostris,160.74866,7.489585,23.26505043029785
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Oreochromis sp/L_sp2_Image004.tif,OOD,OOD_shallow_marine_Oreochromis sp,Neomerinthe erostris,152.28436,6.9649205,22.89743865966797
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Oreochromis sp/L_sp2_Image005.tif,OOD,OOD_shallow_marine_Oreochromis sp,Neomerinthe erostris,139.0458,6.8754396,23.018057403564452
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Oreochromis sp/L_sp2_Image006.tif,OOD,OOD_shallow_marine_Oreochromis sp,Neomerinthe erostris,171.88982,7.480975,22.233452377319335
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Oreochromis sp/L_sp2_Image007.tif,OOD,OOD_shallow_marine_Oreochromis sp,Neomerinthe erostris,157.28162,6.713613,18.910546951293945
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Oreochromis sp/L_sp2_Image008.tif,OOD,OOD_shallow_marine_Oreochromis sp,Neomerinthe erostris,161.90909,7.0042315,19.35785800933838
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Oreochromis sp/L_sp3_Image001.tif,OOD,OOD_shallow_marine_Oreochromis sp,Neomerinthe erostris,182.03305,7.2799745,23.315463676452637
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Oreochromis sp/L_sp3_Image002.tif,OOD,OOD_shallow_marine_Oreochromis sp,Neomerinthe erostris,175.36905,7.107506,22.297142524719238
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Oreochromis sp/L_sp3_Image003.tif,OOD,OOD_shallow_marine_Oreochromis sp,Neomerinthe erostris,176.06735,7.153049,22.362070159912108
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Oreochromis sp/L_sp3_Image004.tif,OOD,OOD_shallow_marine_Oreochromis sp,Neomerinthe erostris,161.10188,7.040319,21.894831657409668
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Oreochromis sp/L_sp3_Image005.tif,OOD,OOD_shallow_marine_Oreochromis sp,Neomerinthe erostris,177.28424,6.8525696,23.419949455261232
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Oreochromis sp/L_sp3_Image006.tif,OOD,OOD_shallow_marine_Oreochromis sp,Neomerinthe erostris,150.29784,6.7620387,21.646949348449706
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Oreochromis sp/L_sp3_Image007.tif,OOD,OOD_shallow_marine_Oreochromis sp,Neomerinthe erostris,139.51294,6.3444576,21.18023265838623
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Oreochromis sp/L_sp3_Image008.tif,OOD,OOD_shallow_marine_Oreochromis sp,Neomerinthe erostris,144.01434,6.389609,22.15805316925049
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Oreochromis sp/L_sp3_Image009.tif,OOD,OOD_shallow_marine_Oreochromis sp,Neomerinthe erostris,158.45811,6.92479,22.265033683776856
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Oreochromis sp/L_sp3_Image010.tif,OOD,OOD_shallow_marine_Oreochromis sp,Neomerinthe erostris,160.00914,6.666358,22.144512825012207
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Oreochromis sp/L_sp3_Image011.tif,OOD,OOD_shallow_marine_Oreochromis sp,Neomerinthe erostris,155.543,6.46667,21.85123332977295
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Oreochromis sp/L_sp4_Image001.tif,OOD,OOD_shallow_marine_Oreochromis sp,Neomerinthe erostris,138.49957,6.908159,22.064961891174317
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Oreochromis sp/L_sp4_Image002.tif,OOD,OOD_shallow_marine_Oreochromis sp,Neomerinthe erostris,139.5607,6.9562182,22.089128227233886
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Oreochromis sp/L_sp4_Image003.tif,OOD,OOD_shallow_marine_Oreochromis sp,Neomerinthe erostris,138.5199,6.886881,21.951122703552247
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Oreochromis sp/L_sp4_Image004.tif,OOD,OOD_shallow_marine_Oreochromis sp,Neomerinthe erostris,137.93199,6.992432,22.051540718078613
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Oreochromis sp/L_sp4_Image005.tif,OOD,OOD_shallow_marine_Oreochromis sp,Neomerinthe erostris,140.42863,6.916025,22.07557060241699
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Oreochromis sp/L_sp4_Image006.tif,OOD,OOD_shallow_marine_Oreochromis sp,Neomerinthe erostris,147.22478,7.2823462,22.62168037414551
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Oreochromis sp/L_sp4_Image007.tif,OOD,OOD_shallow_marine_Oreochromis sp,Neomerinthe erostris,141.43317,7.2462897,22.43520263671875
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Oreochromis sp/L_sp4_Image008.tif,OOD,OOD_shallow_marine_Oreochromis sp,Neomerinthe erostris,138.75645,7.2169876,22.573431510925293
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Oreochromis sp/L_sp4_Image009.tif,OOD,OOD_shallow_marine_Oreochromis sp,Neomerinthe erostris,127.54367,7.106006,23.23976558685303
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Oreochromis sp/L_sp5_Image001.tif,OOD,OOD_shallow_marine_Oreochromis sp,Neomerinthe erostris,146.14574,6.11602,21.09015911102295
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Oreochromis sp/L_sp5_Image002.tif,OOD,OOD_shallow_marine_Oreochromis sp,Neomerinthe erostris,145.63272,6.382885,20.506757698059083
